est,lci,uci,time,state
-0.018150000000000003,-0.0246025,-0.008900000000000002,6.31578947368421,INT -> CMD
-0.024999999999999998,-0.033,-0.0182,6.31578947368421,CMD -> INT
0.02227,0.0154,0.0302025,6.31578947368421,CVE
0,-0.0011024999999999993,0.0022999999999999995,6.31578947368421,Death
0.06407000000000002,0.04279000000000001,0.08190500000000003,6.84210526315789,Healthy
-0.0481,-0.0603025,-0.037297500000000004,6.84210526315789,INT
0.007859999999999978,-0.006620000000000042,0.02750250000000002,6.84210526315789,CMD
-0.020699999999999996,-0.0278,-0.010397500000000002,6.84210526315789,INT -> CMD
-0.02769,-0.036202500000000006,-0.020592500000000007,6.84210526315789,CMD -> INT
0.024480000000000002,0.016800000000000002,0.033202499999999996,6.84210526315789,CVE
7.999999999999999e-5,-0.0012,0.0024999999999999996,6.84210526315789,Death
0.06343000000000004,0.04358499999999998,0.08211249999999999,7.36842105263158,Healthy
-0.048029999999999996,-0.060305,-0.037094999999999996,7.36842105263158,INT
0.012220000000000009,-0.00441500000000001,0.0307025,7.36842105263158,CMD
-0.023960000000000002,-0.0310125,-0.012290000000000011,7.36842105263158,INT -> CMD
-0.03027,-0.038807499999999995,-0.02258250000000002,7.36842105263158,CMD -> INT
0.02646,0.018697500000000002,0.03561749999999999,7.36842105263158,CVE
1.4999999999999996e-4,-0.0013,0.0028,7.36842105263158,Death
0.06274999999999997,0.043072500000000034,0.08290000000000003,7.89473684210526,Healthy
-0.047979999999999995,-0.061505,-0.037094999999999996,7.89473684210526,INT
0.016000000000000014,-0.0014049999999999558,0.035004999999999974,7.89473684210526,CMD
-0.026600000000000002,-0.0349075,-0.013897500000000002,7.89473684210526,INT -> CMD
-0.03288,-0.04270500000000001,-0.025397500000000003,7.89473684210526,CMD -> INT
0.028560000000000002,0.020190000000000007,0.038912499999999996,7.89473684210526,CVE
1.4999999999999996e-4,-0.0013,0.0030024999999999982,7.89473684210526,Death
0.06248999999999999,0.04259249999999998,0.08140250000000003,8.42105263157895,Healthy
-0.047549999999999995,-0.061810000000000004,-0.0361975,8.42105263157895,INT
0.01922999999999997,5.974999999999905e-4,0.040102499999999965,8.42105263157895,CMD
-0.02914,-0.0388025,-0.01539000000000001,8.42105263157895,INT -> CMD
-0.03575,-0.0461075,-0.027095000000000004,8.42105263157895,CMD -> INT
0.030520000000000005,0.0217975,0.04240250000000001,8.42105263157895,CVE
1.9999999999999966e-4,-0.0013024999999999994,0.0031000000000000003,8.42105263157895,Death
0.06056999999999996,0.04108500000000003,0.07930750000000003,8.94736842105263,Healthy
-0.04594,-0.06210249999999999,-0.034587500000000014,8.94736842105263,INT
0.02296999999999999,0.004282500000000031,0.04350249999999998,8.94736842105263,CMD
-0.03209000000000001,-0.042002500000000005,-0.016900000000000002,8.94736842105263,INT -> CMD
-0.03911,-0.048715,-0.02959000000000001,8.94736842105263,CMD -> INT
0.03321,0.024297499999999996,0.045009999999999994,8.94736842105263,CVE
3.899999999999997e-4,-0.0014999999999999996,0.0032049999999999956,8.94736842105263,Death
0.059240000000000015,0.03928750000000001,0.07871250000000002,9.47368421052632,Healthy
-0.045630000000000004,-0.06181499999999999,-0.0339925,9.47368421052632,INT
0.026609999999999967,0.007967499999999964,0.0469,9.47368421052632,CMD
-0.034699999999999995,-0.04550250000000001,-0.018390000000000004,9.47368421052632,INT -> CMD
-0.041510000000000005,-0.0528,-0.03179500000000001,9.47368421052632,CMD -> INT
0.03554,0.025997500000000003,0.04810749999999999,9.47368421052632,CVE
4.500000000000003e-4,-0.0015,0.0034,9.47368421052632,Death
0.05755999999999997,0.03800000000000003,0.07590999999999999,10,Healthy
-0.04455,-0.06250499999999999,-0.03149000000000001,10,INT
0.03004000000000001,0.01049750000000001,0.05070249999999997,10,CMD
-0.037660000000000006,-0.04860249999999999,-0.01948500000000001,10,INT -> CMD
-0.04439,-0.0558025,-0.034397500000000004,10,CMD -> INT
0.038419999999999996,0.027892500000000004,0.051609999999999996,10,CVE
5.800000000000002e-4,-0.0015999999999999999,0.0037024999999999975,10,Death
