est,lci,uci,time,state
0,0,0,0,Healthy
0,0,0,0,INT
0,0,0,0,CMD
0,0,0,0,INT -> CMD
0,0,0,0,CMD -> INT
0,0,0,0,CVE
0,0,0,0,Death
-0.01144999999999996,-0.020199999999999996,-9.975000000000034e-4,0.526315789473684,Healthy
0.007769999999999999,0.0017975000000000003,0.010607499999999995,0.526315789473684,INT
0.002599999999999991,-0.0051024999999999925,0.011704999999999997,0.526315789473684,CMD
1.1999999999999999e-4,-5e-4,9.024999999999978e-4,0.526315789473684,INT -> CMD
7.000000000000001e-4,-7.999999999999999e-4,0.0015,0.526315789473684,CMD -> INT
2.899999999999999e-4,-7e-4,0.0021000000000000003,0.526315789473684,CVE
-3e-5,-2e-4,2e-4,0.526315789473684,Death
-0.019419999999999993,-0.02959999999999996,-0.003997500000000004,1.05263157894737,Healthy
0.01165,0.004394999999999996,0.0167,1.05263157894737,INT
0.00492999999999999,-0.008699999999999986,0.015099999999999988,1.05263157894737,CMD
6.199999999999999e-4,-6.000000000000001e-4,0.0018000000000000002,1.05263157894737,INT -> CMD
0.0015699999999999998,-8.999999999999998e-4,0.0031,1.05263157894737,CMD -> INT
6.5e-4,-7.024999999999991e-4,0.003002499999999998,1.05263157894737,CVE
0,-4e-4,3.0000000000000003e-4,1.05263157894737,Death
-0.02191999999999994,-0.03700749999999992,-0.007200000000000093,1.57894736842105,Healthy
0.013789999999999997,0.006597500000000003,0.0218,1.57894736842105,INT
0.002789999999999987,-0.01050249999999998,0.0157225,1.57894736842105,CMD
0.0015799999999999998,-7.000000000000001e-4,0.003,1.57894736842105,INT -> CMD
0.00279,-7.999999999999996e-4,0.004699999999999999,1.57894736842105,CMD -> INT
0.0010199999999999992,-8.000000000000004e-4,0.0036999999999999993,1.57894736842105,CVE
-5.000000000000002e-5,-6e-4,4.0249999999999775e-4,1.57894736842105,Death
-0.026630000000000043,-0.04232999999999999,-0.009780000000000047,2.10526315789474,Healthy
0.01673999999999999,0.008497500000000002,0.025502500000000008,2.10526315789474,INT
0.00248000000000001,-0.012102499999999999,0.01600999999999998,2.10526315789474,CMD
0.00223,-5.000000000000004e-4,0.004302499999999998,2.10526315789474,INT -> CMD
0.003989999999999999,-4.0499999999999765e-4,0.0063025,2.10526315789474,CMD -> INT
0.00132,-7.025000000000001e-4,0.0048000000000000004,2.10526315789474,CVE
-1.3e-4,-6.000000000000001e-4,5.024999999999978e-4,2.10526315789474,Death
-0.031240000000000046,-0.048002499999999934,-0.009897499999999915,2.63157894736842,Healthy
0.02020000000000001,0.009997499999999996,0.028509999999999987,2.63157894736842,INT
9.300000000000141e-4,-0.015009999999999982,0.0171025,2.63157894736842,CMD
0.003299999999999999,-4.024999999999985e-4,0.005604999999999995,2.63157894736842,INT -> CMD
0.00516,1.9749999999999968e-4,0.008804999999999995,2.63157894736842,CMD -> INT
0.0018199999999999996,-7.000000000000001e-4,0.005202499999999997,2.63157894736842,CVE
-1.7e-4,-9e-4,7e-4,2.63157894736842,Death
-0.03429000000000004,-0.050502499999999985,-0.0110975,3.15789473684211,Healthy
0.021790000000000004,0.01099,0.0310025,3.15789473684211,INT
-2.799999999999747e-4,-0.017602500000000004,0.015807500000000002,3.15789473684211,CMD
0.00408,-1.0000000000000113e-4,0.007104999999999996,3.15789473684211,INT -> CMD
0.0066300000000000005,3.0000000000000165e-4,0.011002500000000002,3.15789473684211,CMD -> INT
0.0021899999999999992,-6.024999999999991e-4,0.005604999999999996,3.15789473684211,CVE
-1.1999999999999999e-4,-0.001,8e-4,3.15789473684211,Death
-0.03542000000000001,-0.054405,-0.013777499999999946,3.68421052631579,Healthy
0.022650000000000003,0.011095,0.032202499999999995,3.68421052631579,INT
-0.0021599999999999953,-0.019799999999999984,0.015704999999999986,3.68421052631579,CMD
0.004940000000000002,-2.4999999999991324e-6,0.009199999999999998,3.68421052631579,INT -> CMD
0.007230000000000004,0.0011950000000000014,0.012902499999999999,3.68421052631579,CMD -> INT
0.002919999999999999,-4.0249999999999845e-4,0.0067049999999999966,3.68421052631579,CVE
-1.5999999999999999e-4,-0.0011,9e-4,3.68421052631579,Death
-0.036800000000000055,-0.05550999999999999,-0.01409250000000001,4.21052631578947,Healthy
0.02409,0.011297499999999993,0.033814999999999984,4.21052631578947,INT
-0.004870000000000041,-0.021999999999999967,0.013205000000000041,4.21052631578947,CMD
0.005520000000000001,3.9749999999999855e-4,0.011104999999999993,4.21052631578947,INT -> CMD
0.008609999999999996,0.0014900000000000048,0.015,4.21052631578947,CMD -> INT
0.0036299999999999995,0,0.008002499999999996,4.21052631578947,CVE
-1.7999999999999993e-4,-0.0013,0.001,4.21052631578947,Death
-0.03715999999999997,-0.05871249999999997,-0.01618250000000001,4.73684210526316,Healthy
0.02432000000000001,0.012297499999999992,0.03580749999999999,4.73684210526316,INT
-0.007739999999999969,-0.024744999999999986,0.011405000000000016,4.73684210526316,CMD
0.00664,5.999999999999998e-4,0.013702499999999998,4.73684210526316,INT -> CMD
0.009989999999999999,0.001390000000000002,0.017409999999999988,4.73684210526316,CMD -> INT
0.00425,3.000000000000016e-4,0.008704999999999994,4.73684210526316,CVE
-3.0000000000000003e-4,-0.0015,0.0011024999999999978,4.73684210526316,Death
-0.03752999999999995,-0.0599125,-0.01819,5.26315789473684,Healthy
0.024169999999999997,0.0115975,0.03690749999999998,5.26315789473684,INT
-0.01051000000000002,-0.027734999999999992,0.010512499999999998,5.26315789473684,CMD
0.00816,0.0013974999999999994,0.015604999999999997,5.26315789473684,INT -> CMD
0.01106,0.0015000000000000011,0.0191,5.26315789473684,CMD -> INT
0.004959999999999999,5.000000000000004e-4,0.0092,5.26315789473684,CVE
-3.1000000000000005e-4,-0.001402499999999999,0.0013000000000000002,5.26315789473684,Death
-0.037860000000000005,-0.060509999999999994,-0.01897250000000004,5.78947368421053,Healthy
0.02395,0.011200000000000002,0.037007499999999985,5.78947368421053,INT
-0.012780000000000014,-0.03030499999999999,0.009424999999999996,5.78947368421053,CMD
0.009660000000000002,0.0013950000000000002,0.01830499999999999,5.78947368421053,INT -> CMD
0.012069999999999997,0.001794999999999998,0.020799999999999992,5.78947368421053,CMD -> INT
0.005309999999999999,6.975000000000001e-4,0.0104,5.78947368421053,CVE
-3.5000000000000005e-4,-0.0015024999999999993,0.0016049999999999955,5.78947368421053,Death
