est,lci,uci,time,state
3.799999999999999e-4,-9.049999999999985e-4,0.0033024999999999977,5.78947368421053,Death
-0.07566999999999996,-0.09451999999999997,-0.060289999999999976,6.31578947368421,Healthy
-0.013999999999999999,-0.0204,0.002699999999999994,6.31578947368421,INT
0.057489999999999986,0.041394999999999994,0.07592499999999999,6.31578947368421,CMD
0.010859999999999995,-0.0035099999999999927,0.016109999999999992,6.31578947368421,INT -> CMD
0.016630000000000006,0.008397500000000006,0.02720999999999999,6.31578947368421,CMD -> INT
0.0042800000000000026,-5.024999999999996e-4,0.007907499999999998,6.31578947368421,CVE
4.1e-4,-8.999999999999998e-4,0.0036,6.31578947368421,Death
-0.07616,-0.09510000000000002,-0.05969250000000004,6.84210526315789,Healthy
-0.015469999999999998,-0.0224075,0.0022025000000000052,6.84210526315789,INT
0.05659000000000003,0.0393,0.07550749999999995,6.84210526315789,CMD
0.011860000000000002,-0.0034074999999999978,0.01690999999999999,6.84210526315789,INT -> CMD
0.01797,0.009297499999999997,0.029099999999999994,6.84210526315789,CMD -> INT
0.004640000000000002,-3.024999999999974e-4,0.008899999999999998,6.84210526315789,CVE
5.7e-4,-9.999999999999998e-4,0.0036999999999999997,6.84210526315789,Death
-0.07640999999999998,-0.09470500000000001,-0.05998750000000001,7.36842105263158,Healthy
-0.016880000000000006,-0.024607499999999994,0.0021025000000000024,7.36842105263158,INT
0.05503000000000002,0.036897499999999986,0.0735075,7.36842105263158,CMD
0.012209999999999999,-0.004705000000000002,0.018104999999999993,7.36842105263158,INT -> CMD
0.02065,0.009400000000000006,0.0314125,7.36842105263158,CMD -> INT
0.004830000000000001,-3.999999999999977e-4,0.00991249999999999,7.36842105263158,CVE
5.700000000000002e-4,-0.001002499999999999,0.0039049999999999957,7.36842105263158,Death
-0.07624000000000003,-0.0938025,-0.05970000000000003,7.89473684210526,Healthy
-0.018119999999999997,-0.025902500000000005,0.0017075,7.89473684210526,INT
0.053800000000000014,0.03497749999999998,0.07231750000000002,7.89473684210526,CMD
0.012740000000000001,-0.0060149999999999934,0.019199999999999995,7.89473684210526,INT -> CMD
0.022129999999999997,0.009894999999999994,0.033504999999999986,7.89473684210526,CMD -> INT
0.005139999999999999,1.0000000000000286e-4,0.011202499999999999,7.89473684210526,CVE
5.499999999999997e-4,-0.0010999999999999994,0.0041024999999999985,7.89473684210526,Death
-0.07491,-0.09190250000000001,-0.05979500000000002,8.42105263157895,Healthy
-0.01937,-0.027907499999999995,0.0016049999999999858,8.42105263157895,INT
0.05096999999999996,0.032877500000000046,0.06951249999999999,8.42105263157895,CMD
0.013139999999999999,-0.006332499999999989,0.01980749999999999,8.42105263157895,INT -> CMD
0.02391,0.01117250000000001,0.035202500000000005,8.42105263157895,CMD -> INT
0.005589999999999998,-2.025000000000046e-4,0.011999999999999997,8.42105263157895,CVE
6.7e-4,-0.0010999999999999998,0.004604999999999995,8.42105263157895,Death
-0.07429000000000002,-0.08970249999999998,-0.0587,8.94736842105263,Healthy
-0.019250000000000003,-0.02880999999999999,0.0015000000000000013,8.94736842105263,INT
0.04868,0.031355,0.06700249999999999,8.94736842105263,CMD
0.013079999999999994,-0.008104999999999994,0.0213,8.94736842105263,INT -> CMD
0.02481,0.0121,0.0379075,8.94736842105263,CMD -> INT
0.006169999999999995,3.000000000000015e-4,0.013004999999999994,8.94736842105263,CVE
7.999999999999999e-4,-0.0011000000000000003,0.0050024999999999965,8.94736842105263,Death
-0.07224999999999998,-0.08750750000000002,-0.05749250000000003,9.47368421052632,Healthy
-0.021830000000000002,-0.030100000000000002,0.00111499999999999,9.47368421052632,INT
0.04630000000000001,0.02778,0.06430750000000002,9.47368421052632,CMD
0.013810000000000003,-0.008400000000000005,0.021804999999999995,9.47368421052632,INT -> CMD
0.02635,0.013097500000000002,0.039405000000000016,9.47368421052632,CMD -> INT
0.006600000000000002,8.97499999999999e-4,0.0139025,9.47368421052632,CVE
0.00102,-0.0011024999999999989,0.005202499999999997,9.47368421052632,Death
-0.07,-0.08360250000000001,-0.0552,10,Healthy
-0.0232,-0.031404999999999995,8.274999999999841e-4,10,INT
0.04305000000000003,0.024490000000000026,0.06220750000000003,10,CMD
0.013850000000000001,-0.009707499999999997,0.02210249999999999,10,INT -> CMD
0.027899999999999994,0.01329000000000001,0.040907499999999986,10,CMD -> INT
0.0073599999999999985,7.975000000000029e-4,0.014407499999999995,10,CVE
0.0010399999999999997,-0.0011024999999999993,0.0059,10,Death
