baseline.a,from,to,t,p,lower,upper,t2,from_ordered
50,CMD->INT,INT,6.1000000000000005,0,0,0,56.1,CMD -> INT
50,CVE,INT,6.1000000000000005,0,0,0,56.1,NA
50,Death,INT,6.1000000000000005,0,0,0,56.1,NA
50,Healthy,CMD,6.1000000000000005,0.4044,0.3817775,0.423815,56.1,Otherwise healthy
50,INT,CMD,6.1000000000000005,0,0,0,56.1,INT
50,CMD,CMD,6.1000000000000005,0.7976,0.768395,0.8241,56.1,CMD
50,INT->CMD,CMD,6.1000000000000005,0,0,0,56.1,INT->CMD
50,CMD->INT,CMD,6.1000000000000005,0,0,0,56.1,CMD -> INT
50,CVE,CMD,6.1000000000000005,0,0,0,56.1,NA
50,Death,CMD,6.1000000000000005,0,0,0,56.1,NA
50,Healthy,INT->CMD,6.1000000000000005,0.0195,0.010597500000000001,0.025204999999999998,56.1,Otherwise healthy
50,INT,INT->CMD,6.1000000000000005,0.494,0.2672500000000001,0.5494574999999999,56.1,INT
50,CMD,INT->CMD,6.1000000000000005,0,0,0,56.1,CMD
50,INT->CMD,INT->CMD,6.1000000000000005,0.8919,0.8271200000000001,0.9317049999999999,56.1,INT->CMD
50,CMD->INT,INT->CMD,6.1000000000000005,0,0,0,56.1,CMD -> INT
50,CVE,INT->CMD,6.1000000000000005,0,0,0,56.1,NA
50,Death,INT->CMD,6.1000000000000005,0,0,0,56.1,NA
50,Healthy,CMD->INT,6.1000000000000005,0.0221,0.017695000000000002,0.0286,56.1,Otherwise healthy
50,INT,CMD->INT,6.1000000000000005,0,0,0,56.1,INT
50,CMD,CMD->INT,6.1000000000000005,0.0868,0.0682975,0.10081999999999999,56.1,CMD
50,INT->CMD,CMD->INT,6.1000000000000005,0,0,0,56.1,INT->CMD
50,CMD->INT,CMD->INT,6.1000000000000005,0.8253,0.737795,0.8835299999999999,56.1,CMD -> INT
50,CVE,CMD->INT,6.1000000000000005,0,0,0,56.1,NA
50,Death,CMD->INT,6.1000000000000005,0,0,0,56.1,NA
50,Healthy,CVE,6.1000000000000005,0.0793,0.0616925,0.09071999999999998,56.1,Otherwise healthy
50,INT,CVE,6.1000000000000005,0.0707,0.041780000000000005,0.10071999999999998,56.1,INT
50,CMD,CVE,6.1000000000000005,0.1112,0.09486000000000001,0.13601,56.1,CMD
50,INT->CMD,CVE,6.1000000000000005,0.1025,0.06138250000000001,0.15730999999999998,56.1,INT->CMD
50,CMD->INT,CVE,6.1000000000000005,0.1369,0.09109,0.19646249999999993,56.1,CMD -> INT
50,CVE,CVE,6.1000000000000005,1,1,1,56.1,NA
50,Death,CVE,6.1000000000000005,0,0,0,56.1,NA
50,Healthy,Death,6.1000000000000005,0.0034,0.0019,0.010509999999999992,56.1,Otherwise healthy
50,INT,Death,6.1000000000000005,0.0033,8e-4,0.019442499999999963,56.1,INT
50,CMD,Death,6.1000000000000005,0.0044,0.001997500000000001,0.011004999999999996,56.1,CMD
50,INT->CMD,Death,6.1000000000000005,0.0056,0.0011,0.032614999999999984,56.1,INT->CMD
50,CMD->INT,Death,6.1000000000000005,0.0378,0.0118,0.1223174999999998,56.1,CMD -> INT
50,CVE,Death,6.1000000000000005,0,0,0,56.1,NA
50,Death,Death,6.1000000000000005,1,1,1,56.1,NA
50,Healthy,Healthy,6.2,0.4257,0.40299500000000005,0.45031999999999994,56.2,Otherwise healthy
50,INT,Healthy,6.2,0,0,0,56.2,INT
50,CMD,Healthy,6.2,0,0,0,56.2,CMD
50,INT->CMD,Healthy,6.2,0,0,0,56.2,INT->CMD
50,CMD->INT,Healthy,6.2,0,0,0,56.2,CMD -> INT
50,CVE,Healthy,6.2,0,0,0,56.2,NA
50,Death,Healthy,6.2,0,0,0,56.2,NA
50,Healthy,INT,6.2,0.0391,0.03219,0.04930499999999999,56.2,Otherwise healthy
50,INT,INT,6.2,0.4243,0.3552675,0.6818824999999997,56.2,INT
50,CMD,INT,6.2,0,0,0,56.2,CMD
50,INT->CMD,INT,6.2,0,0,0,56.2,INT->CMD
50,CMD->INT,INT,6.2,0,0,0,56.2,CMD -> INT
50,CVE,INT,6.2,0,0,0,56.2,NA
50,Death,INT,6.2,0,0,0,56.2,NA
50,Healthy,CMD,6.2,0.4079,0.38558000000000003,0.428715,56.2,Otherwise healthy
50,INT,CMD,6.2,0,0,0,56.2,INT
50,CMD,CMD,6.2,0.7942,0.76625,0.8219025,56.2,CMD
50,INT->CMD,CMD,6.2,0,0,0,56.2,INT->CMD
50,CMD->INT,CMD,6.2,0,0,0,56.2,CMD -> INT
50,CVE,CMD,6.2,0,0,0,56.2,NA
50,Death,CMD,6.2,0,0,0,56.2,NA
50,Healthy,INT->CMD,6.2,0.0197,0.010897500000000001,0.0257,56.2,Otherwise healthy
50,INT,INT->CMD,6.2,0.4999,0.2703225000000001,0.5546525,56.2,INT
50,CMD,INT->CMD,6.2,0,0,0,56.2,CMD
50,INT->CMD,INT->CMD,6.2,0.8898,0.8248125,0.9299049999999999,56.2,INT->CMD
50,CMD->INT,INT->CMD,6.2,0,0,0,56.2,CMD -> INT
50,CVE,INT->CMD,6.2,0,0,0,56.2,NA
50,Death,INT->CMD,6.2,0,0,0,56.2,NA
50,Healthy,CMD->INT,6.2,0.0224,0.0183,0.0292025,56.2,Otherwise healthy
50,INT,CMD->INT,6.2,0,0,0,56.2,INT
50,CMD,CMD->INT,6.2,0.0881,0.06918250000000001,0.10220749999999999,56.2,CMD
50,INT->CMD,CMD->INT,6.2,0,0,0,56.2,INT->CMD
50,CMD->INT,CMD->INT,6.2,0.8217,0.7331975,0.8816025000000001,56.2,CMD -> INT
50,CVE,CMD->INT,6.2,0,0,0,56.2,NA
50,Death,CMD->INT,6.2,0,0,0,56.2,NA
50,Healthy,CVE,6.2,0.0817,0.06309250000000001,0.09280749999999999,56.2,Otherwise healthy
50,INT,CVE,6.2,0.0724,0.042780000000000006,0.10282999999999998,56.2,INT
50,CMD,CVE,6.2,0.1133,0.09587250000000001,0.1383075,56.2,CMD
50,INT->CMD,CVE,6.2,0.1045,0.06268250000000002,0.15983249999999996,56.2,INT->CMD
50,CMD->INT,CVE,6.2,0.1395,0.09258000000000001,0.19995999999999994,56.2,CMD -> INT
50,CVE,CVE,6.2,1,1,1,56.2,NA
50,Death,CVE,6.2,0,0,0,56.2,NA
50,Healthy,Death,6.2,0.0035,0.0020950000000000014,0.011002499999999998,56.2,Otherwise healthy
50,INT,Death,6.2,0.0034,8e-4,0.02013499999999997,56.2,INT
50,CMD,Death,6.2,0.0044,0.002,0.0115,56.2,CMD
50,INT->CMD,Death,6.2,0.0057,0.0011,0.03331249999999999,56.2,INT->CMD
50,CMD->INT,Death,6.2,0.0388,0.012297500000000001,0.12463249999999979,56.2,CMD -> INT
50,CVE,Death,6.2,0,0,0,56.2,NA
50,Death,Death,6.2,1,1,1,56.2,NA
50,Healthy,Healthy,6.300000000000001,0.4181,0.3973975,0.44340500000000005,56.3,Otherwise healthy
50,INT,Healthy,6.300000000000001,0,0,0,56.3,INT
50,CMD,Healthy,6.300000000000001,0,0,0,56.3,CMD
50,INT->CMD,Healthy,6.300000000000001,0,0,0,56.3,INT->CMD
50,CMD->INT,Healthy,6.300000000000001,0,0,0,56.3,CMD -> INT
50,CVE,Healthy,6.300000000000001,0,0,0,56.3,NA
50,Death,Healthy,6.300000000000001,0,0,0,56.3,NA
50,Healthy,INT,6.300000000000001,0.039,0.0319,0.04940999999999999,56.3,Otherwise healthy
50,INT,INT,6.300000000000001,0.418,0.347885,0.6778649999999998,56.3,INT
50,CMD,INT,6.300000000000001,0,0,0,56.3,CMD
50,INT->CMD,INT,6.300000000000001,0,0,0,56.3,INT->CMD
50,CMD->INT,INT,6.300000000000001,0,0,0,56.3,CMD -> INT
50,CVE,INT,6.300000000000001,0,0,0,56.3,NA
50,Death,INT,6.300000000000001,0,0,0,56.3,NA
50,Healthy,CMD,6.300000000000001,0.4127,0.3894,0.432815,56.3,Otherwise healthy
50,INT,CMD,6.300000000000001,0,0,0,56.3,INT
50,CMD,CMD,6.300000000000001,0.7916,0.763035,0.8189124999999999,56.3,CMD
50,INT->CMD,CMD,6.300000000000001,0,0,0,56.3,INT->CMD
50,CMD->INT,CMD,6.300000000000001,0,0,0,56.3,CMD -> INT
50,CVE,CMD,6.300000000000001,0,0,0,56.3,NA
50,Death,CMD,6.300000000000001,0,0,0,56.3,NA
50,Healthy,INT->CMD,6.300000000000001,0.0203,0.0111,0.026402499999999995,56.3,Otherwise healthy
50,INT,INT->CMD,6.300000000000001,0.5045,0.27300750000000007,0.561015,56.3,INT
50,CMD,INT->CMD,6.300000000000001,0,0,0,56.3,CMD
50,INT->CMD,INT->CMD,6.300000000000001,0.8884,0.8214375,0.9290075000000001,56.3,INT->CMD
50,CMD->INT,INT->CMD,6.300000000000001,0,0,0,56.3,CMD -> INT
50,CVE,INT->CMD,6.300000000000001,0,0,0,56.3,NA
50,Death,INT->CMD,6.300000000000001,0,0,0,56.3,NA
50,Healthy,CMD->INT,6.300000000000001,0.0229,0.018697500000000002,0.029804999999999995,56.3,Otherwise healthy
50,INT,CMD->INT,6.300000000000001,0,0,0,56.3,INT
50,CMD,CMD->INT,6.300000000000001,0.0889,0.0698,0.1031025,56.3,CMD
50,INT->CMD,CMD->INT,6.300000000000001,0,0,0,56.3,INT->CMD
50,CMD->INT,CMD->INT,6.300000000000001,0.8183,0.7279875,0.8796,56.3,CMD -> INT
50,CVE,CMD->INT,6.300000000000001,0,0,0,56.3,NA
50,Death,CMD->INT,6.300000000000001,0,0,0,56.3,NA
50,Healthy,CVE,6.300000000000001,0.0832,0.0648975,0.09480499999999999,56.3,Otherwise healthy
50,INT,CVE,6.300000000000001,0.0741,0.0432925,0.10414749999999995,56.3,INT
50,CMD,CVE,6.300000000000001,0.1151,0.09709000000000001,0.14041249999999997,56.3,CMD
50,INT->CMD,CVE,6.300000000000001,0.1058,0.06407000000000002,0.163015,56.3,INT->CMD
50,CMD->INT,CVE,6.300000000000001,0.1418,0.09485500000000001,0.20395249999999995,56.3,CMD -> INT
50,CVE,CVE,6.300000000000001,1,1,1,56.3,NA
50,Death,CVE,6.300000000000001,0,0,0,56.3,NA
50,Healthy,Death,6.300000000000001,0.0038,0.0020975000000000004,0.011002499999999998,56.3,Otherwise healthy
50,INT,Death,6.300000000000001,0.0034,8e-4,0.020637499999999965,56.3,INT
50,CMD,Death,6.300000000000001,0.0044,0.0021,0.0119,56.3,CMD
50,INT->CMD,Death,6.300000000000001,0.0058,0.0011,0.033817499999999986,56.3,INT->CMD
50,CMD->INT,Death,6.300000000000001,0.0399,0.012595000000000002,0.1275399999999998,56.3,CMD -> INT
50,CVE,Death,6.300000000000001,0,0,0,56.3,NA
50,Death,Death,6.300000000000001,1,1,1,56.3,NA
50,Healthy,Healthy,6.4,0.4105,0.39009,0.43610999999999994,56.4,Otherwise healthy
50,INT,Healthy,6.4,0,0,0,56.4,INT
50,CMD,Healthy,6.4,0,0,0,56.4,CMD
50,INT->CMD,Healthy,6.4,0,0,0,56.4,INT->CMD
50,CMD->INT,Healthy,6.4,0,0,0,56.4,CMD -> INT
50,CVE,Healthy,6.4,0,0,0,56.4,NA
50,Death,Healthy,6.4,0,0,0,56.4,NA
50,Healthy,INT,6.4,0.0391,0.031895,0.0498025,56.4,Otherwise healthy
50,INT,INT,6.4,0.4125,0.3411575,0.6737599999999999,56.4,INT
50,CMD,INT,6.4,0,0,0,56.4,CMD
50,INT->CMD,INT,6.4,0,0,0,56.4,INT->CMD
50,CMD->INT,INT,6.4,0,0,0,56.4,CMD -> INT
50,CVE,INT,6.4,0,0,0,56.4,NA
50,Death,INT,6.4,0,0,0,56.4,NA
50,Healthy,CMD,6.4,0.4165,0.39309499999999997,0.43720749999999997,56.4,Otherwise healthy
50,INT,CMD,6.4,0,0,0,56.4,INT
50,CMD,CMD,6.4,0.7885,0.758955,0.8165100000000001,56.4,CMD
50,INT->CMD,CMD,6.4,0,0,0,56.4,INT->CMD
50,CMD->INT,CMD,6.4,0,0,0,56.4,CMD -> INT
50,CVE,CMD,6.4,0,0,0,56.4,NA
50,Death,CMD,6.4,0,0,0,56.4,NA
50,Healthy,INT->CMD,6.4,0.0209,0.0113,0.0268025,56.4,Otherwise healthy
50,INT,INT->CMD,6.4,0.5091,0.27618500000000007,0.5657,56.4,INT
50,CMD,INT->CMD,6.4,0,0,0,56.4,CMD
50,INT->CMD,INT->CMD,6.4,0.8865,0.8188225,0.927905,56.4,INT->CMD
50,CMD->INT,INT->CMD,6.4,0,0,0,56.4,CMD -> INT
50,CVE,INT->CMD,6.4,0,0,0,56.4,NA
50,Death,INT->CMD,6.4,0,0,0,56.4,NA
50,Healthy,CMD->INT,6.4,0.0233,0.0193,0.030602499999999998,56.4,Otherwise healthy
50,INT,CMD->INT,6.4,0,0,0,56.4,INT
50,CMD,CMD->INT,6.4,0.0894,0.07098,0.1045,56.4,CMD
50,INT->CMD,CMD->INT,6.4,0,0,0,56.4,INT->CMD
50,CMD->INT,CMD->INT,6.4,0.8149,0.722595,0.8777075000000001,56.4,CMD -> INT
50,CVE,CMD->INT,6.4,0,0,0,56.4,NA
50,Death,CMD->INT,6.4,0,0,0,56.4,NA
50,Healthy,CVE,6.4,0.0859,0.06698500000000002,0.0964125,56.4,Otherwise healthy
50,INT,CVE,6.4,0.075,0.044390000000000006,0.10574999999999997,56.4,INT
50,CMD,CVE,6.4,0.1177,0.09858499999999999,0.14330500000000002,56.4,CMD
50,INT->CMD,CVE,6.4,0.1075,0.06517,0.1661025,56.4,INT->CMD
50,CMD->INT,CVE,6.4,0.144,0.0964625,0.20686749999999995,56.4,CMD -> INT
50,CVE,CVE,6.4,1,1,1,56.4,NA
50,Death,CVE,6.4,0,0,0,56.4,NA
50,Healthy,Death,6.4,0.0038,0.0021,0.011304999999999996,56.4,Otherwise healthy
50,INT,Death,6.4,0.0034,8e-4,0.021434999999999964,56.4,INT
50,CMD,Death,6.4,0.0044,0.0022,0.012302499999999997,56.4,CMD
50,INT->CMD,Death,6.4,0.006,0.0012,0.03412999999999997,56.4,INT->CMD
50,CMD->INT,Death,6.4,0.0411,0.013190000000000004,0.12996499999999978,56.4,CMD -> INT
50,CVE,Death,6.4,0,0,0,56.4,NA
50,Death,Death,6.4,1,1,1,56.4,NA
50,Healthy,Healthy,6.5,0.4035,0.3835875,0.429425,56.5,Otherwise healthy
50,INT,Healthy,6.5,0,0,0,56.5,INT
50,CMD,Healthy,6.5,0,0,0,56.5,CMD
50,INT->CMD,Healthy,6.5,0,0,0,56.5,INT->CMD
50,CMD->INT,Healthy,6.5,0,0,0,56.5,CMD -> INT
50,CVE,Healthy,6.5,0,0,0,56.5,NA
50,Death,Healthy,6.5,0,0,0,56.5,NA
50,Healthy,INT,6.5,0.0391,0.0318,0.04902249999999998,56.5,Otherwise healthy
50,INT,INT,6.5,0.4034,0.3332975,0.6696724999999999,56.5,INT
50,CMD,INT,6.5,0,0,0,56.5,CMD
50,INT->CMD,INT,6.5,0,0,0,56.5,INT->CMD
50,CMD->INT,INT,6.5,0,0,0,56.5,CMD -> INT
50,CVE,INT,6.5,0,0,0,56.5,NA
50,Death,INT,6.5,0,0,0,56.5,NA
50,Healthy,CMD,6.5,0.4207,0.39709500000000003,0.4416025,56.5,Otherwise healthy
50,INT,CMD,6.5,0,0,0,56.5,INT
50,CMD,CMD,6.5,0.7854,0.75644,0.8140025,56.5,CMD
50,INT->CMD,CMD,6.5,0,0,0,56.5,INT->CMD
50,CMD->INT,CMD,6.5,0,0,0,56.5,CMD -> INT
50,CVE,CMD,6.5,0,0,0,56.5,NA
50,Death,CMD,6.5,0,0,0,56.5,NA
50,Healthy,INT->CMD,6.5,0.0215,0.011697500000000001,0.027107499999999993,56.5,Otherwise healthy
50,INT,INT->CMD,6.5,0.5165,0.27851250000000005,0.5704349999999999,56.5,INT
50,CMD,INT->CMD,6.5,0,0,0,56.5,CMD
50,INT->CMD,INT->CMD,6.5,0.8834,0.8163225000000001,0.9264,56.5,INT->CMD
50,CMD->INT,INT->CMD,6.5,0,0,0,56.5,CMD -> INT
50,CVE,INT->CMD,6.5,0,0,0,56.5,NA
50,Death,INT->CMD,6.5,0,0,0,56.5,NA
50,Healthy,CMD->INT,6.5,0.0235,0.0197,0.0313025,56.5,Otherwise healthy
50,INT,CMD->INT,6.5,0,0,0,56.5,INT
50,CMD,CMD->INT,6.5,0.0899,0.0714775,0.10562999999999997,56.5,CMD
50,INT->CMD,CMD->INT,6.5,0,0,0,56.5,INT->CMD
50,CMD->INT,CMD->INT,6.5,0.8118,0.71848,0.8753375,56.5,CMD -> INT
50,CVE,CMD->INT,6.5,0,0,0,56.5,NA
50,Death,CMD->INT,6.5,0,0,0,56.5,NA
50,Healthy,CVE,6.5,0.0879,0.0679925,0.09830499999999999,56.5,Otherwise healthy
50,INT,CVE,6.5,0.0766,0.0455875,0.10824749999999995,56.5,INT
50,CMD,CVE,6.5,0.1203,0.100295,0.1452125,56.5,CMD
50,INT->CMD,CVE,6.5,0.1105,0.0661875,0.1688075,56.5,INT->CMD
50,CMD->INT,CVE,6.5,0.1461,0.09767250000000001,0.20994499999999996,56.5,CMD -> INT
50,CVE,CVE,6.5,1,1,1,56.5,NA
50,Death,CVE,6.5,0,0,0,56.5,NA
50,Healthy,Death,6.5,0.0038,0.0021,0.011414999999999988,56.5,Otherwise healthy
50,INT,Death,6.5,0.0035,9e-4,0.021837499999999965,56.5,INT
50,CMD,Death,6.5,0.0044,0.0023,0.012704999999999996,56.5,CMD
50,INT->CMD,Death,6.5,0.0061,0.0012,0.03462749999999997,56.5,INT->CMD
50,CMD->INT,Death,6.5,0.0421,0.013595000000000001,0.13266249999999977,56.5,CMD -> INT
50,CVE,Death,6.5,0,0,0,56.5,NA
50,Death,Death,6.5,1,1,1,56.5,NA
50,Healthy,Healthy,6.6000000000000005,0.3958,0.37729,0.42243249999999993,56.6,Otherwise healthy
50,INT,Healthy,6.6000000000000005,0,0,0,56.6,INT
50,CMD,Healthy,6.6000000000000005,0,0,0,56.6,CMD
50,INT->CMD,Healthy,6.6000000000000005,0,0,0,56.6,INT->CMD
50,CMD->INT,Healthy,6.6000000000000005,0,0,0,56.6,CMD -> INT
50,CVE,Healthy,6.6000000000000005,0,0,0,56.6,NA
50,Death,Healthy,6.6000000000000005,0,0,0,56.6,NA
50,Healthy,INT,6.6000000000000005,0.0394,0.0317,0.04931749999999998,56.6,Otherwise healthy
50,INT,INT,6.6000000000000005,0.3969,0.32709499999999997,0.6653574999999999,56.6,INT
50,CMD,INT,6.6000000000000005,0,0,0,56.6,CMD
50,INT->CMD,INT,6.6000000000000005,0,0,0,56.6,INT->CMD
50,CMD->INT,INT,6.6000000000000005,0,0,0,56.6,CMD -> INT
50,CVE,INT,6.6000000000000005,0,0,0,56.6,NA
50,Death,INT,6.6000000000000005,0,0,0,56.6,NA
50,Healthy,CMD,6.6000000000000005,0.4257,0.400795,0.4453,56.6,Otherwise healthy
50,INT,CMD,6.6000000000000005,0,0,0,56.6,INT
50,CMD,CMD,6.6000000000000005,0.7828,0.753065,0.811005,56.6,CMD
50,INT->CMD,CMD,6.6000000000000005,0,0,0,56.6,INT->CMD
50,CMD->INT,CMD,6.6000000000000005,0,0,0,56.6,CMD -> INT
50,CVE,CMD,6.6000000000000005,0,0,0,56.6,NA
50,Death,CMD,6.6000000000000005,0,0,0,56.6,NA
50,Healthy,INT->CMD,6.6000000000000005,0.0218,0.011897500000000002,0.0279025,56.6,Otherwise healthy
50,INT,INT->CMD,6.6000000000000005,0.5216,0.28109500000000004,0.5742775,56.6,INT
50,CMD,INT->CMD,6.6000000000000005,0,0,0,56.6,CMD
50,INT->CMD,INT->CMD,6.6000000000000005,0.8817,0.8146,0.9258,56.6,INT->CMD
50,CMD->INT,INT->CMD,6.6000000000000005,0,0,0,56.6,CMD -> INT
50,CVE,INT->CMD,6.6000000000000005,0,0,0,56.6,NA
50,Death,INT->CMD,6.6000000000000005,0,0,0,56.6,NA
50,Healthy,CMD->INT,6.6000000000000005,0.0241,0.020390000000000005,0.03210249999999999,56.6,Otherwise healthy
50,INT,CMD->INT,6.6000000000000005,0,0,0,56.6,INT
50,CMD,CMD->INT,6.6000000000000005,0.0905,0.07236250000000002,0.107315,56.6,CMD
50,INT->CMD,CMD->INT,6.6000000000000005,0,0,0,56.6,INT->CMD
50,CMD->INT,CMD->INT,6.6000000000000005,0.8098,0.7148525,0.8729549999999999,56.6,CMD -> INT
50,CVE,CMD->INT,6.6000000000000005,0,0,0,56.6,NA
50,Death,CMD->INT,6.6000000000000005,0,0,0,56.6,NA
50,Healthy,CVE,6.6000000000000005,0.0893,0.0689,0.10020749999999999,56.6,Otherwise healthy
50,INT,CVE,6.6000000000000005,0.0779,0.0462,0.11062749999999998,56.6,INT
50,CMD,CVE,6.6000000000000005,0.122,0.10199499999999999,0.14731749999999996,56.6,CMD
50,INT->CMD,CVE,6.6000000000000005,0.1122,0.067575,0.1712,56.6,INT->CMD
50,CMD->INT,CVE,6.6000000000000005,0.1473,0.09954500000000002,0.21294,56.6,CMD -> INT
50,CVE,CVE,6.6000000000000005,1,1,1,56.6,NA
50,Death,CVE,6.6000000000000005,0,0,0,56.6,NA
50,Healthy,Death,6.6000000000000005,0.0039,0.0021,0.011417499999999985,56.6,Otherwise healthy
50,INT,Death,6.6000000000000005,0.0036,9e-4,0.02204249999999996,56.6,INT
50,CMD,Death,6.6000000000000005,0.0047,0.0023,0.013302499999999997,56.6,CMD
50,INT->CMD,Death,6.6000000000000005,0.0061,0.0012,0.03512249999999997,56.6,INT->CMD
50,CMD->INT,Death,6.6000000000000005,0.0429,0.0137,0.13566499999999976,56.6,CMD -> INT
50,CVE,Death,6.6000000000000005,0,0,0,56.6,NA
50,Death,Death,6.6000000000000005,1,1,1,56.6,NA
50,Healthy,Healthy,6.7,0.3886,0.37097500000000005,0.4166,56.7,Otherwise healthy
50,INT,Healthy,6.7,0,0,0,56.7,INT
50,CMD,Healthy,6.7,0,0,0,56.7,CMD
50,INT->CMD,Healthy,6.7,0,0,0,56.7,INT->CMD
50,CMD->INT,Healthy,6.7,0,0,0,56.7,CMD -> INT
50,CVE,Healthy,6.7,0,0,0,56.7,NA
50,Death,Healthy,6.7,0,0,0,56.7,NA
50,Healthy,INT,6.7,0.0392,0.0314975,0.04971499999999999,56.7,Otherwise healthy
50,INT,INT,6.7,0.3903,0.320765,0.6615849999999998,56.7,INT
50,CMD,INT,6.7,0,0,0,56.7,CMD
50,INT->CMD,INT,6.7,0,0,0,56.7,INT->CMD
50,CMD->INT,INT,6.7,0,0,0,56.7,CMD -> INT
50,CVE,INT,6.7,0,0,0,56.7,NA
50,Death,INT,6.7,0,0,0,56.7,NA
50,Healthy,CMD,6.7,0.43,0.4046775,0.449,56.7,Otherwise healthy
50,INT,CMD,6.7,0,0,0,56.7,INT
50,CMD,CMD,6.7,0.7799,0.7502774999999999,0.8085049999999999,56.7,CMD
50,INT->CMD,CMD,6.7,0,0,0,56.7,INT->CMD
50,CMD->INT,CMD,6.7,0,0,0,56.7,CMD -> INT
50,CVE,CMD,6.7,0,0,0,56.7,NA
50,Death,CMD,6.7,0,0,0,56.7,NA
50,Healthy,INT->CMD,6.7,0.0223,0.0121,0.028502499999999997,56.7,Otherwise healthy
50,INT,INT->CMD,6.7,0.5264,0.28311000000000003,0.5797899999999999,56.7,INT
50,CMD,INT->CMD,6.7,0,0,0,56.7,CMD
50,INT->CMD,INT->CMD,6.7,0.8804,0.81267,0.924215,56.7,INT->CMD
50,CMD->INT,INT->CMD,6.7,0,0,0,56.7,CMD -> INT
50,CVE,INT->CMD,6.7,0,0,0,56.7,NA
50,Death,INT->CMD,6.7,0,0,0,56.7,NA
50,Healthy,CMD->INT,6.7,0.0248,0.020692500000000003,0.0329,56.7,Otherwise healthy
50,INT,CMD->INT,6.7,0,0,0,56.7,INT
50,CMD,CMD->INT,6.7,0.091,0.07355500000000002,0.10763749999999997,56.7,CMD
50,INT->CMD,CMD->INT,6.7,0,0,0,56.7,INT->CMD
50,CMD->INT,CMD->INT,6.7,0.8073,0.7090775,0.8705624999999999,56.7,CMD -> INT
50,CVE,CMD->INT,6.7,0,0,0,56.7,NA
50,Death,CMD->INT,6.7,0,0,0,56.7,NA
50,Healthy,CVE,6.7,0.0911,0.0702,0.10162499999999998,56.7,Otherwise healthy
50,INT,CVE,6.7,0.0794,0.047587500000000005,0.113105,56.7,INT
50,CMD,CVE,6.7,0.1242,0.10359499999999999,0.1499075,56.7,CMD
50,INT->CMD,CVE,6.7,0.1134,0.06857250000000001,0.17341999999999996,56.7,INT->CMD
50,CMD->INT,CVE,6.7,0.1488,0.10063750000000002,0.2165075,56.7,CMD -> INT
50,CVE,CVE,6.7,1,1,1,56.7,NA
50,Death,CVE,6.7,0,0,0,56.7,NA
50,Healthy,Death,6.7,0.004,0.0021,0.011617499999999982,56.7,Otherwise healthy
50,INT,Death,6.7,0.0039,9e-4,0.022647499999999956,56.7,INT
50,CMD,Death,6.7,0.0049,0.0024,0.013404999999999997,56.7,CMD
50,INT->CMD,Death,6.7,0.0062,0.0012,0.03600999999999999,56.7,INT->CMD
50,CMD->INT,Death,6.7,0.0439,0.014287500000000003,0.13893249999999976,56.7,CMD -> INT
50,CVE,Death,6.7,0,0,0,56.7,NA
50,Death,Death,6.7,1,1,1,56.7,NA
50,Healthy,Healthy,6.800000000000001,0.382,0.36368500000000004,0.41020249999999997,56.8,Otherwise healthy
50,INT,Healthy,6.800000000000001,0,0,0,56.8,INT
50,CMD,Healthy,6.800000000000001,0,0,0,56.8,CMD
50,INT->CMD,Healthy,6.800000000000001,0,0,0,56.8,INT->CMD
50,CMD->INT,Healthy,6.800000000000001,0,0,0,56.8,CMD -> INT
50,CVE,Healthy,6.800000000000001,0,0,0,56.8,NA
50,Death,Healthy,6.800000000000001,0,0,0,56.8,NA
50,Healthy,INT,6.800000000000001,0.0396,0.0314,0.050005,56.8,Otherwise healthy
50,INT,INT,6.800000000000001,0.3844,0.3138925,0.6581724999999998,56.8,INT
50,CMD,INT,6.800000000000001,0,0,0,56.8,CMD
50,INT->CMD,INT,6.800000000000001,0,0,0,56.8,INT->CMD
50,CMD->INT,INT,6.800000000000001,0,0,0,56.8,CMD -> INT
50,CVE,INT,6.800000000000001,0,0,0,56.8,NA
50,Death,INT,6.800000000000001,0,0,0,56.8,NA
50,Healthy,CMD,6.800000000000001,0.4333,0.407695,0.4524075,56.8,Otherwise healthy
50,INT,CMD,6.800000000000001,0,0,0,56.8,INT
50,CMD,CMD,6.800000000000001,0.777,0.7473525,0.8060025000000001,56.8,CMD
50,INT->CMD,CMD,6.800000000000001,0,0,0,56.8,INT->CMD
50,CMD->INT,CMD,6.800000000000001,0,0,0,56.8,CMD -> INT
50,CVE,CMD,6.800000000000001,0,0,0,56.8,NA
50,Death,CMD,6.800000000000001,0,0,0,56.8,NA
50,Healthy,INT->CMD,6.800000000000001,0.0229,0.0123975,0.029104999999999995,56.8,Otherwise healthy
50,INT,INT->CMD,6.800000000000001,0.5309,0.28512250000000006,0.5852124999999998,56.8,INT
50,CMD,INT->CMD,6.800000000000001,0,0,0,56.8,CMD
50,INT->CMD,INT->CMD,6.800000000000001,0.8779,0.8092825,0.9227224999999999,56.8,INT->CMD
50,CMD->INT,INT->CMD,6.800000000000001,0,0,0,56.8,CMD -> INT
50,CVE,INT->CMD,6.800000000000001,0,0,0,56.8,NA
50,Death,INT->CMD,6.800000000000001,0,0,0,56.8,NA
50,Healthy,CMD->INT,6.800000000000001,0.0258,0.021190000000000004,0.033702499999999996,56.8,Otherwise healthy
50,INT,CMD->INT,6.800000000000001,0,0,0,56.8,INT
